hour,scenario_id,probability,wind_id,forecast_mw,production_mw,production_pu,lower_bound_mw,upper_bound_mw,source,notes
11,6,0.03,W14,,179.5394977263394,1.795394977263394,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,6,0.03,W14,,139.3483771648105,1.393483771648105,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,6,0.03,W14,,166.65235566053363,1.6665235566053362,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,6,0.03,W14,,155.10814831363757,1.5510814831363757,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,6,0.03,W14,,141.19600700281273,1.4119600700281274,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,6,0.03,W14,,96.87935013189961,0.9687935013189961,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,6,0.03,W14,,93.66636654061932,0.9366636654061932,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,6,0.03,W14,,105.96933586719493,1.0596933586719492,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,6,0.03,W14,,83.19707709851888,0.8319707709851888,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,6,0.03,W14,,86.6474881470727,0.866474881470727,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,6,0.03,W14,,105.70298055974462,1.057029805597446,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,6,0.03,W14,,93.65576892698684,0.9365576892698684,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,6,0.03,W14,,104.00254848642493,1.0400254848642492,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,6,0.03,W14,,116.89344537014753,1.1689344537014754,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,7,0.03,W14,,85.13347961281703,0.8513347961281703,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,7,0.03,W14,,83.31653479718368,0.8331653479718368,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,7,0.03,W14,,70.50574311868836,0.7050574311868836,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,7,0.03,W14,,77.0985752416848,0.770985752416848,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,7,0.03,W14,,67.99887428446569,0.6799887428446568,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,7,0.03,W14,,82.3595024096929,0.823595024096929,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,7,0.03,W14,,77.0364452497209,0.770364452497209,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,7,0.03,W14,,94.64421801125076,0.9464421801125076,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,7,0.03,W14,,107.24359456208096,1.0724359456208097,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,7,0.03,W14,,106.48677517369012,1.0648677517369012,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,7,0.03,W14,,93.45897123899294,0.9345897123899295,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,7,0.03,W14,,109.08379940002766,1.0908379940002766,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,7,0.03,W14,,97.92118953208134,0.9792118953208134,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,7,0.03,W14,,89.80523029205172,0.8980523029205172,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,7,0.03,W14,,96.87747309672251,0.9687747309672251,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,7,0.03,W14,,76.29961109857464,0.7629961109857465,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,7,0.03,W14,,65.27125119434449,0.6527125119434448,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,7,0.03,W14,,55.75888544797222,0.5575888544797222,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,7,0.03,W14,,60.34543373696665,0.6034543373696665,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,7,0.03,W14,,55.404285394067415,0.5540428539406741,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,7,0.03,W14,,58.265644347560276,0.5826564434756027,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,7,0.03,W14,,58.05006209343932,0.5805006209343933,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,7,0.03,W14,,56.42600617215341,0.5642600617215341,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,7,0.03,W14,,67.67815252294086,0.6767815252294086,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,8,0.03,W14,,92.69480118965251,0.9269480118965251,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,8,0.03,W14,,101.57501875563536,1.0157501875563535,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,8,0.03,W14,,97.79646188699152,0.9779646188699153,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,8,0.03,W14,,105.19068616470511,1.051906861647051,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,8,0.03,W14,,107.32480459549421,1.073248045954942,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,8,0.03,W14,,95.54540973715856,0.9554540973715856,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,8,0.03,W14,,115.09394697102334,1.1509394697102335,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,8,0.03,W14,,105.84347946593213,1.0584347946593213,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,8,0.03,W14,,131.3686967645574,1.313686967645574,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,8,0.03,W14,,139.08168613454004,1.3908168613454004,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,8,0.03,W14,,127.56521383201171,1.2756521383201171,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,8,0.03,W14,,138.1139125968146,1.381139125968146,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,8,0.03,W14,,174.04745531826853,1.7404745531826853,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,8,0.03,W14,,118.87770833252065,1.1887770833252065,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,8,0.03,W14,,129.04814009092843,1.2904814009092842,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,8,0.03,W14,,85.22544899514136,0.8522544899514136,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
17,8,0.03,W14,,84.94881389547977,0.8494881389547977,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
18,8,0.03,W14,,76.05140893517758,0.7605140893517758,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
19,8,0.03,W14,,69.12476997195421,0.691247699719542,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
20,8,0.03,W14,,70.45985633280452,0.7045985633280452,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
21,8,0.03,W14,,79.50134020512947,0.7950134020512947,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
22,8,0.03,W14,,72.53581947338422,0.7253581947338422,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
23,8,0.03,W14,,96.04178023058,0.9604178023058,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
24,8,0.03,W14,,104.82429694585792,1.0482429694585793,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
1,9,0.04,W14,,117.2675602910288,1.172675602910288,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
2,9,0.04,W14,,114.1579454757886,1.141579454757886,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
3,9,0.04,W14,,106.82321444679258,1.0682321444679257,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
4,9,0.04,W14,,116.3735122742817,1.163735122742817,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
5,9,0.04,W14,,80.29868977726561,0.8029868977726561,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
6,9,0.04,W14,,114.18667904454253,1.1418667904454254,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
7,9,0.04,W14,,143.78736211081863,1.4378736211081864,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
8,9,0.04,W14,,113.897568195127,1.13897568195127,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
9,9,0.04,W14,,116.97059722068049,1.1697059722068048,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
10,9,0.04,W14,,158.41465149331634,1.5841465149331635,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
11,9,0.04,W14,,161.36871487850266,1.6136871487850266,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
12,9,0.04,W14,,178.69181522575465,1.7869181522575466,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
13,9,0.04,W14,,136.26189232653508,1.3626189232653507,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
14,9,0.04,W14,,139.107488046382,1.39107488046382,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
15,9,0.04,W14,,116.59197566813219,1.165919756681322,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
16,9,0.04,W14,,122.6055413391331,1.226055413391331,,,SYNTHETIC_CALIBRATED_TO_NASRI_2016,Synthetic wind scenario generated for reproduction workflow; calibrated to Nasri 2016 reported 29.60% expected wind production.
